,CustomerName,Recency,Frequency,Monetary,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score,Customer_segment
3896,CS5008,124,16,1159,84.19,34.8,34.8,2.11,Low Value Customers
3897,CS5009,305,16,1067,51.16,34.8,34.8,1.86,Low Value Customers
3898,CS5010,279,24,1698,64.07,86.57,86.57,4.16,High value Customer
3899,CS5011,341,20,1480,36.93,63.59,63.59,2.98,Low Value Customers
3900,CS5012,350,24,1602,32.9,86.57,86.57,3.93,Medium Value Customer
3901,CS5013,481,18,1298,6.71,49.21,49.21,2.14,Low Value Customers
3902,CS5014,308,21,1342,49.05,70.65,70.65,3.37,Medium Value Customer
3903,CS5015,360,22,1423,29.42,76.89,76.89,3.49,Medium Value Customer
3904,CS5016,0,25,1701,100.0,90.27,90.27,4.59,Top Customers
3905,CS5017,282,18,1255,61.61,49.21,49.21,2.55,Low Value Customers
3906,CS5018,337,25,1628,38.69,90.27,90.27,4.13,High value Customer
3907,CS5019,355,20,1338,31.12,63.59,63.59,2.94,Low Value Customers
3908,CS5020,560,9,572,2.63,3.46,3.46,0.17,Lost Customers
3909,CS5021,415,20,1341,15.6,63.59,63.59,2.82,Low Value Customers
3910,CS5022,409,15,1209,16.68,28.31,28.31,1.33,Lost Customers
3911,CS5023,276,22,1713,66.37,76.89,76.89,3.77,Medium Value Customer
3912,CS5024,459,18,1214,9.17,49.21,49.21,2.16,Low Value Customers
3913,CS5025,341,28,1973,36.93,96.85,96.85,4.39,High value Customer
3914,CS5026,439,30,2098,11.46,98.88,98.88,4.29,High value Customer
3915,CS5027,30,22,1586,96.56,76.89,76.89,3.99,Medium Value Customer
3916,CS5028,246,29,2098,71.8,98.05,98.05,4.71,Top Customers
3917,CS5029,345,16,1162,35.16,34.8,34.8,1.74,Low Value Customers
3918,CS5030,479,16,1028,6.91,34.8,34.8,1.53,Lost Customers
3919,CS5031,305,24,1585,51.16,86.57,86.57,4.06,High value Customer
3920,CS5032,289,23,1763,56.16,82.07,82.07,3.91,Medium Value Customer
3921,CS5033,354,22,1687,31.53,76.89,76.89,3.5,Medium Value Customer
3922,CS5034,246,17,1130,71.8,41.88,41.88,2.32,Low Value Customers
3923,CS5035,2,14,1037,97.69,22.55,22.55,1.69,Low Value Customers
3924,CS5036,366,20,1292,27.52,63.59,63.59,2.91,Low Value Customers
3925,CS5037,0,15,1149,100.0,28.31,28.31,1.95,Low Value Customers
3926,CS5038,305,22,1470,51.16,76.89,76.89,3.65,Medium Value Customer
3927,CS5039,154,25,1673,81.96,90.27,90.27,4.45,High value Customer
3928,CS5040,93,24,1731,87.23,86.57,86.57,4.33,High value Customer
3929,CS5041,183,25,1763,79.38,90.27,90.27,4.43,High value Customer
3930,CS5042,93,21,1646,87.23,70.65,70.65,3.66,Medium Value Customer
3931,CS5043,317,17,1109,43.79,41.88,41.88,2.11,Low Value Customers
3932,CS5044,400,21,1477,18.14,70.65,70.65,3.14,Medium Value Customer
3933,CS5045,562,12,1019,2.55,12.74,12.74,0.56,Lost Customers
3934,CS5046,184,24,1712,78.25,86.57,86.57,4.27,High value Customer
3935,CS5047,214,19,1381,76.33,56.47,56.47,2.97,Low Value Customers
3936,CS5048,264,22,1464,69.16,76.89,76.89,3.79,Medium Value Customer
3937,CS5049,263,28,1979,70.02,96.85,96.85,4.64,Top Customers
3938,CS5050,153,19,1515,83.11,56.47,56.47,3.02,Medium Value Customer
3939,CS5051,291,19,1232,54.68,56.47,56.47,2.81,Low Value Customers
3940,CS5052,155,24,1486,80.68,86.57,86.57,4.28,High value Customer
3941,CS5053,404,18,1501,17.48,49.21,49.21,2.22,Low Value Customers
3942,CS5054,533,16,1279,3.62,34.8,34.8,1.51,Lost Customers
3943,CS5055,155,23,1644,80.68,82.07,82.07,4.09,High value Customer
3944,CS5056,384,17,1337,21.98,41.88,41.88,1.94,Low Value Customers
3945,CS5057,388,26,2008,20.97,93.1,93.1,4.11,High value Customer
3946,CS5058,275,18,1146,67.38,49.21,49.21,2.6,Low Value Customers
3947,CS5059,62,20,1486,91.86,63.59,63.59,3.39,Medium Value Customer
3948,CS5060,475,15,1082,7.33,28.31,28.31,1.26,Lost Customers
3949,CS5061,287,22,1412,57.68,76.89,76.89,3.7,Medium Value Customer
3950,CS5062,363,20,1443,28.35,63.59,63.59,2.92,Low Value Customers
3951,CS5063,185,27,1901,77.31,95.23,95.23,4.63,Top Customers
3952,CS5064,338,15,1200,38.25,28.31,28.31,1.49,Lost Customers
3953,CS5065,183,24,1463,79.38,86.57,86.57,4.27,High value Customer
3954,CS5066,293,26,1696,53.28,93.1,93.1,4.36,High value Customer
3955,CS5067,303,27,1857,52.49,95.23,95.23,4.44,High value Customer
3956,CS5068,285,22,1500,59.23,76.89,76.89,3.71,Medium Value Customer
3957,CS5069,474,23,1666,7.39,82.07,82.07,3.54,Medium Value Customer
3958,CS5070,372,21,1477,25.36,70.65,70.65,3.19,Medium Value Customer
3959,CS5071,1,16,1180,98.83,34.8,34.8,2.22,Low Value Customers
3960,CS5072,418,16,1085,14.84,34.8,34.8,1.59,Lost Customers
3961,CS5073,414,18,1362,15.81,49.21,49.21,2.21,Low Value Customers
3962,CS5074,348,15,1010,33.74,28.31,28.31,1.46,Lost Customers
3963,CS5075,282,18,1180,61.61,49.21,49.21,2.55,Low Value Customers
3964,CS5076,306,21,1371,50.43,70.65,70.65,3.38,Medium Value Customer
3965,CS5077,153,21,1444,83.11,70.65,70.65,3.63,Medium Value Customer
3966,CS5078,358,19,1351,30.04,56.47,56.47,2.63,Low Value Customers
3967,CS5079,317,23,1469,43.79,82.07,82.07,3.82,Medium Value Customer
3968,CS5080,566,18,1209,2.46,49.21,49.21,2.11,Low Value Customers
3969,CS5081,289,22,1645,56.16,76.89,76.89,3.69,Medium Value Customer
3970,CS5082,281,29,2072,62.34,98.05,98.05,4.63,Top Customers
3971,CS5083,63,26,1974,90.8,93.1,93.1,4.64,Top Customers
3972,CS5084,31,20,1465,95.52,63.59,63.59,3.42,Medium Value Customer
3973,CS5085,472,18,1313,7.63,49.21,49.21,2.15,Low Value Customers
3974,CS5086,352,21,1287,32.23,70.65,70.65,3.24,Medium Value Customer
3975,CS5087,305,15,874,51.16,28.31,28.31,1.59,Lost Customers
3976,CS5088,291,22,1556,54.68,76.89,76.89,3.68,Medium Value Customer
3977,CS5089,319,12,874,42.71,12.74,12.74,0.86,Lost Customers
3978,CS5090,61,21,1552,93.04,70.65,70.65,3.7,Medium Value Customer
3979,CS5091,424,13,976,13.81,17.32,17.32,0.84,Lost Customers
3980,CS5092,283,18,1200,60.8,49.21,49.21,2.55,Low Value Customers
3981,CS5093,63,27,1838,90.8,95.23,95.23,4.73,Top Customers
3982,CS5094,153,18,1289,83.11,49.21,49.21,2.71,Low Value Customers
3983,CS5095,285,20,1423,59.23,63.59,63.59,3.15,Medium Value Customer
3984,CS5096,443,18,1348,10.84,49.21,49.21,2.17,Low Value Customers
3985,CS5097,93,26,1757,87.23,93.1,93.1,4.61,Top Customers
3986,CS5098,338,17,1147,38.25,41.88,41.88,2.07,Low Value Customers
3987,CS5099,1,16,1151,98.83,34.8,34.8,2.22,Low Value Customers
3988,CS5100,317,23,1595,43.79,82.07,82.07,3.82,Medium Value Customer
3989,CS5101,389,17,1033,20.74,41.88,41.88,1.94,Low Value Customers
3990,CS5102,320,15,982,42.39,28.31,28.31,1.52,Lost Customers
3991,CS5103,284,16,1011,59.96,34.8,34.8,1.93,Low Value Customers
3992,CS5104,472,16,1102,7.63,34.8,34.8,1.54,Lost Customers
3993,CS5105,462,17,1248,8.81,41.88,41.88,1.85,Low Value Customers
3994,CS5106,448,20,1492,10.27,63.59,63.59,2.78,Low Value Customers
3995,CS5107,245,28,1994,72.57,96.85,96.85,4.66,Top Customers
3996,CS5108,122,14,968,86.16,22.55,22.55,1.6,Lost Customers
3997,CS5109,245,35,2506,72.57,99.93,99.93,4.79,Top Customers
3998,CS5110,183,11,807,79.38,8.74,8.74,0.97,Lost Customers
3999,CS5111,124,28,1948,84.19,96.85,96.85,4.75,Top Customers
4000,CS5112,122,14,1003,86.16,22.55,22.55,1.6,Lost Customers
4001,CS5113,1,19,1314,98.83,56.47,56.47,3.14,Medium Value Customer
4002,CS5114,383,20,1610,22.24,63.59,63.59,2.87,Low Value Customers
4003,CS5115,317,22,1298,43.79,76.89,76.89,3.6,Medium Value Customer
4004,CS5116,318,20,1408,43.19,63.59,63.59,3.03,Medium Value Customer
4005,CS5117,245,19,1332,72.57,56.47,56.47,2.94,Low Value Customers
4006,CS5118,92,26,1764,88.44,93.1,93.1,4.62,Top Customers
4007,CS5119,468,17,1319,8.18,41.88,41.88,1.84,Low Value Customers
4008,CS5120,284,16,1196,59.96,34.8,34.8,1.93,Low Value Customers
4009,CS5121,123,16,1175,85.19,34.8,34.8,2.12,Low Value Customers
4010,CS5122,315,23,1513,44.88,82.07,82.07,3.82,Medium Value Customer
4011,CS5123,427,15,1047,13.3,28.31,28.31,1.3,Lost Customers
4012,CS5124,352,28,1973,32.23,96.85,96.85,4.36,High value Customer
4013,CS5125,244,20,1319,73.42,63.59,63.59,3.25,Medium Value Customer
4014,CS5126,280,25,1654,63.11,90.27,90.27,4.31,High value Customer
4015,CS5127,372,15,1208,25.36,28.31,28.31,1.39,Lost Customers
4016,CS5128,353,27,1856,31.87,95.23,95.23,4.29,High value Customer
4017,CS5129,417,24,1567,15.08,86.57,86.57,3.79,Medium Value Customer
4018,CS5130,339,25,1666,37.75,90.27,90.27,4.12,High value Customer
4019,CS5131,413,29,2083,16.0,98.05,98.05,4.29,High value Customer
4020,CS5132,291,22,1568,54.68,76.89,76.89,3.68,Medium Value Customer
4021,CS5133,123,18,1428,85.19,49.21,49.21,2.73,Low Value Customers
4022,CS5134,93,16,942,87.23,34.8,34.8,2.13,Low Value Customers
4023,CS5135,293,23,1525,53.28,82.07,82.07,3.89,Medium Value Customer
4024,CS5136,335,22,1643,39.69,76.89,76.89,3.57,Medium Value Customer
4025,CS5137,433,21,1529,12.22,70.65,70.65,3.09,Medium Value Customer
4026,CS5138,214,19,1352,76.33,56.47,56.47,2.97,Low Value Customers
4027,CS5139,345,22,1493,35.16,76.89,76.89,3.53,Medium Value Customer
4028,CS5140,346,23,1647,34.79,82.07,82.07,3.75,Medium Value Customer
4029,CS5141,345,29,1990,35.16,98.05,98.05,4.43,High value Customer
4030,CS5142,122,19,1323,86.16,56.47,56.47,3.05,Medium Value Customer
4031,CS5143,31,23,1642,95.52,82.07,82.07,4.2,High value Customer
4032,CS5144,419,14,924,14.62,22.55,22.55,1.07,Lost Customers
4033,CS5145,337,20,1370,38.69,63.59,63.59,2.99,Low Value Customers
4034,CS5146,349,17,1246,33.27,41.88,41.88,2.03,Low Value Customers
4035,CS5147,92,18,1197,88.44,49.21,49.21,2.75,Low Value Customers
4036,CS5148,343,26,1726,36.05,93.1,93.1,4.23,High value Customer
4037,CS5149,384,13,887,21.98,17.32,17.32,0.9,Lost Customers
4038,CS5150,32,11,822,94.33,8.74,8.74,1.08,Lost Customers
4039,CS5151,394,18,1151,19.57,49.21,49.21,2.24,Low Value Customers
4040,CS5152,601,12,839,1.74,12.74,12.74,0.55,Lost Customers
4041,CS5153,124,21,1506,84.19,70.65,70.65,3.63,Medium Value Customer
4042,CS5154,91,31,2008,89.72,99.41,99.41,4.9,Top Customers
4043,CS5155,184,26,1838,78.25,93.1,93.1,4.54,Top Customers
4044,CS5156,417,16,1185,15.08,34.8,34.8,1.59,Lost Customers
4045,CS5157,311,22,1473,47.15,76.89,76.89,3.62,Medium Value Customer
4046,CS5158,386,19,1249,21.55,56.47,56.47,2.56,Low Value Customers
4047,CS5159,314,28,2123,45.49,96.85,96.85,4.46,High value Customer
4048,CS5160,122,21,1526,86.16,70.65,70.65,3.65,Medium Value Customer
4049,CS5161,124,18,1371,84.19,49.21,49.21,2.72,Low Value Customers
4050,CS5162,437,18,1314,11.65,49.21,49.21,2.18,Low Value Customers
4051,CS5163,122,28,2037,86.16,96.85,96.85,4.76,Top Customers
4052,CS5164,334,18,1157,40.25,49.21,49.21,2.39,Low Value Customers
4053,CS5165,336,25,1705,39.14,90.27,90.27,4.13,High value Customer
4054,CS5166,334,27,1951,40.25,95.23,95.23,4.35,High value Customer
4055,CS5167,469,16,1082,8.03,34.8,34.8,1.54,Lost Customers
4056,CS5168,280,20,1458,63.11,63.59,63.59,3.18,Medium Value Customer
4057,CS5169,365,18,1241,27.81,49.21,49.21,2.3,Low Value Customers
4058,CS5170,293,20,1329,53.28,63.59,63.59,3.1,Medium Value Customer
4059,CS5171,61,18,1286,93.04,49.21,49.21,2.79,Low Value Customers
4060,CS5172,448,21,1362,10.27,70.65,70.65,3.08,Medium Value Customer
4061,CS5173,434,11,684,12.11,8.74,8.74,0.46,Lost Customers
4062,CS5174,2,25,1616,97.69,90.27,90.27,4.57,Top Customers
4063,CS5175,216,25,1680,74.35,90.27,90.27,4.39,High value Customer
4064,CS5176,406,28,1905,17.09,96.85,96.85,4.24,High value Customer
4065,CS5177,564,14,1036,2.49,22.55,22.55,0.98,Lost Customers
4066,CS5178,309,21,1387,48.5,70.65,70.65,3.37,Medium Value Customer
4067,CS5179,486,14,1033,6.29,22.55,22.55,1.01,Lost Customers
4068,CS5180,335,11,825,39.69,8.74,8.74,0.67,Lost Customers
4069,CS5181,91,16,1142,89.72,34.8,34.8,2.15,Low Value Customers
4070,CS5182,442,23,1517,11.0,82.07,82.07,3.57,Medium Value Customer
4071,CS5183,0,17,1173,100.0,41.88,41.88,2.53,Low Value Customers
4072,CS5184,265,28,1879,68.33,96.85,96.85,4.63,Top Customers
4073,CS5185,284,27,1861,59.96,95.23,95.23,4.5,High value Customer
4074,CS5186,683,12,777,0.79,12.74,12.74,0.55,Lost Customers
4075,CS5187,0,28,2023,100.0,96.85,96.85,4.87,Top Customers
4076,CS5188,124,16,1024,84.19,34.8,34.8,2.11,Low Value Customers
4077,CS5189,339,28,1944,37.75,96.85,96.85,4.4,High value Customer
4078,CS5190,32,21,1420,94.33,70.65,70.65,3.71,Medium Value Customer
4079,CS5191,0,27,1889,100.0,95.23,95.23,4.8,Top Customers
4080,CS5192,304,21,1474,51.83,70.65,70.65,3.39,Medium Value Customer
4081,CS5193,278,24,1586,64.91,86.57,86.57,4.17,High value Customer
4082,CS5194,466,16,1062,8.36,34.8,34.8,1.54,Lost Customers
4083,CS5195,423,19,1302,13.97,56.47,56.47,2.5,Low Value Customers
4084,CS5196,1,22,1356,98.83,76.89,76.89,4.01,High value Customer
4085,CS5197,283,16,1165,60.8,34.8,34.8,1.94,Low Value Customers
4086,CS5198,91,26,1801,89.72,93.1,93.1,4.63,Top Customers
4087,CS5199,123,14,1103,85.19,22.55,22.55,1.6,Lost Customers
4088,CS5200,155,21,1473,80.68,70.65,70.65,3.61,Medium Value Customer
4089,CS5201,63,20,1343,90.8,63.59,63.59,3.38,Medium Value Customer
4090,CS5202,407,27,1954,16.98,95.23,95.23,4.17,High value Customer
4091,CS5203,30,27,1850,96.56,95.23,95.23,4.77,Top Customers
4092,CS5204,244,21,1536,73.42,70.65,70.65,3.55,Medium Value Customer
4093,CS5205,2,17,1185,97.69,41.88,41.88,2.51,Low Value Customers
4094,CS5206,387,14,1001,21.25,22.55,22.55,1.12,Lost Customers
4095,CS5207,354,16,1193,31.53,34.8,34.8,1.72,Low Value Customers
4096,CS5208,292,20,1364,53.98,63.59,63.59,3.11,Medium Value Customer
4097,CS5209,426,20,1211,13.49,63.59,63.59,2.8,Low Value Customers
4098,CS5210,404,17,1329,17.48,41.88,41.88,1.91,Low Value Customers
4099,CS5211,324,18,1273,40.71,49.21,49.21,2.4,Low Value Customers
4100,CS5212,312,25,1669,46.57,90.27,90.27,4.19,High value Customer
4101,CS5213,93,26,1846,87.23,93.1,93.1,4.61,Top Customers
4102,CS5214,421,17,1181,14.27,41.88,41.88,1.89,Low Value Customers
4103,CS5215,275,14,1023,67.38,22.55,22.55,1.46,Lost Customers
4104,CS5216,386,11,671,21.55,8.74,8.74,0.53,Lost Customers
4105,CS5217,312,20,1440,46.57,63.59,63.59,3.05,Medium Value Customer
4106,CS5218,344,16,1229,35.56,34.8,34.8,1.75,Low Value Customers
4107,CS5219,387,19,1420,21.25,56.47,56.47,2.56,Low Value Customers
4108,CS5220,396,20,1473,19.1,63.59,63.59,2.85,Low Value Customers
4109,CS5221,264,22,1387,69.16,76.89,76.89,3.79,Medium Value Customer
4110,CS5222,284,22,1397,59.96,76.89,76.89,3.72,Medium Value Customer
4111,CS5223,216,27,2060,74.35,95.23,95.23,4.6,Top Customers
4112,CS5224,286,19,1489,58.52,56.47,56.47,2.84,Low Value Customers
4113,CS5225,432,22,1334,12.35,76.89,76.89,3.36,Medium Value Customer
4114,CS5226,287,28,2011,57.68,96.85,96.85,4.55,Top Customers
4115,CS5227,344,16,1100,35.56,34.8,34.8,1.75,Low Value Customers
4116,CS5228,290,18,1179,55.4,49.21,49.21,2.51,Low Value Customers
4117,CS5229,93,11,669,87.23,8.74,8.74,1.03,Lost Customers
4118,CS5230,30,23,1457,96.56,82.07,82.07,4.21,High value Customer
4119,CS5231,379,22,1432,23.2,76.89,76.89,3.44,Medium Value Customer
4120,CS5232,334,21,1382,40.25,70.65,70.65,3.3,Medium Value Customer
4121,CS5233,432,11,795,12.35,8.74,8.74,0.46,Lost Customers
4122,CS5234,93,15,1082,87.23,28.31,28.31,1.86,Low Value Customers
4123,CS5235,314,17,1128,45.49,41.88,41.88,2.12,Low Value Customers
4124,CS5236,513,17,1212,4.47,41.88,41.88,1.81,Low Value Customers
4125,CS5237,369,23,1582,26.39,82.07,82.07,3.69,Medium Value Customer
4126,CS5238,62,28,2015,91.86,96.85,96.85,4.81,Top Customers
4127,CS5239,440,18,1256,11.3,49.21,49.21,2.18,Low Value Customers
4128,CS5240,216,21,1563,74.35,70.65,70.65,3.56,Medium Value Customer
4129,CS5241,275,19,1217,67.38,56.47,56.47,2.91,Low Value Customers
4130,CS5242,337,22,1534,38.69,76.89,76.89,3.56,Medium Value Customer
4131,CS5243,398,17,1108,18.55,41.88,41.88,1.92,Low Value Customers
4132,CS5244,278,30,2114,64.91,98.88,98.88,4.69,Top Customers
4133,CS5245,283,20,1465,60.8,63.59,63.59,3.16,Medium Value Customer
4134,CS5246,244,21,1403,73.42,70.65,70.65,3.55,Medium Value Customer
4135,CS5247,154,26,1797,81.96,93.1,93.1,4.57,Top Customers
4136,CS5248,386,20,1217,21.55,63.59,63.59,2.86,Low Value Customers
4137,CS5249,506,20,1451,4.98,63.59,63.59,2.74,Low Value Customers
4138,CS5250,354,18,1331,31.53,49.21,49.21,2.33,Low Value Customers
4139,CS5251,262,25,1706,70.93,90.27,90.27,4.37,High value Customer
4140,CS5252,399,17,1178,18.32,41.88,41.88,1.92,Low Value Customers
4141,CS5253,277,17,1163,65.58,41.88,41.88,2.27,Low Value Customers
4142,CS5254,93,24,1432,87.23,86.57,86.57,4.33,High value Customer
4143,CS5255,322,18,1298,41.6,49.21,49.21,2.4,Low Value Customers
4144,CS5256,1,20,1431,98.83,63.59,63.59,3.44,Medium Value Customer
4145,CS5257,404,24,1667,17.48,86.57,86.57,3.81,Medium Value Customer
4146,CS5258,244,10,596,73.42,5.58,5.58,0.79,Lost Customers
4147,CS5259,91,22,1576,89.72,76.89,76.89,3.94,Medium Value Customer
4148,CS5260,61,25,1790,93.04,90.27,90.27,4.53,Top Customers
4149,CS5261,284,18,1198,59.96,49.21,49.21,2.54,Low Value Customers
4150,CS5262,393,15,1020,19.81,28.31,28.31,1.35,Lost Customers
4151,CS5263,359,21,1471,29.72,70.65,70.65,3.23,Medium Value Customer
4152,CS5264,153,15,1011,83.11,28.31,28.31,1.83,Low Value Customers
4153,CS5265,292,18,1267,53.98,49.21,49.21,2.5,Low Value Customers
4154,CS5266,275,22,1579,67.38,76.89,76.89,3.77,Medium Value Customer
4155,CS5267,404,23,1536,17.48,82.07,82.07,3.62,Medium Value Customer
4156,CS5268,289,23,1647,56.16,82.07,82.07,3.91,Medium Value Customer
4157,CS5269,91,13,833,89.72,17.32,17.32,1.41,Lost Customers
4158,CS5270,1,22,1600,98.83,76.89,76.89,4.01,High value Customer
4159,CS5271,310,22,1557,47.85,76.89,76.89,3.63,Medium Value Customer
4160,CS5272,515,19,1487,4.36,56.47,56.47,2.43,Low Value Customers
4161,CS5273,365,24,1435,27.81,86.57,86.57,3.89,Medium Value Customer
4162,CS5274,348,18,1146,33.74,49.21,49.21,2.34,Low Value Customers
4163,CS5275,349,20,1345,33.27,63.59,63.59,2.95,Low Value Customers
4164,CS5276,93,26,1724,87.23,93.1,93.1,4.61,Top Customers
4165,CS5277,375,19,1427,24.43,56.47,56.47,2.58,Low Value Customers
4166,CS5278,309,28,1819,48.5,96.85,96.85,4.48,High value Customer
4167,CS5279,155,13,987,80.68,17.32,17.32,1.34,Lost Customers
4168,CS5280,458,19,1312,9.28,56.47,56.47,2.47,Low Value Customers
4169,CS5281,489,23,1537,6.04,82.07,82.07,3.53,Medium Value Customer
4170,CS5282,153,23,1424,83.11,82.07,82.07,4.11,High value Customer
4171,CS5283,215,23,1647,75.29,82.07,82.07,4.05,High value Customer
4172,CS5284,215,14,843,75.29,22.55,22.55,1.52,Lost Customers
4173,CS5285,263,19,1218,70.02,56.47,56.47,2.93,Low Value Customers
4174,CS5286,921,8,579,0.07,2.01,2.01,0.09,Lost Customers
4175,CS5287,264,32,2307,69.16,99.69,99.69,4.76,Top Customers
4176,CS5288,2,14,972,97.69,22.55,22.55,1.69,Low Value Customers
4177,CS5289,92,31,2013,88.44,99.41,99.41,4.89,Top Customers
4178,CS5290,2,23,1462,97.69,82.07,82.07,4.22,High value Customer
4179,CS5291,323,24,1652,41.17,86.57,86.57,3.99,Medium Value Customer
4180,CS5292,93,27,1841,87.23,95.23,95.23,4.7,Top Customers
4181,CS5293,123,20,1431,85.19,63.59,63.59,3.34,Medium Value Customer
4182,CS5294,356,14,983,30.75,22.55,22.55,1.19,Lost Customers
4183,CS5295,373,25,1637,25.02,90.27,90.27,4.02,High value Customer
4184,CS5296,285,21,1475,59.23,70.65,70.65,3.45,Medium Value Customer
4185,CS5297,343,16,1068,36.05,34.8,34.8,1.75,Low Value Customers
4186,CS5298,123,15,1012,85.19,28.31,28.31,1.84,Low Value Customers
4187,CS5299,323,22,1636,41.17,76.89,76.89,3.58,Medium Value Customer
4188,CS5300,385,16,1227,21.75,34.8,34.8,1.64,Low Value Customers
4189,CS5301,262,23,1428,70.93,82.07,82.07,4.02,High value Customer
4190,CS5302,1,27,2016,98.83,95.23,95.23,4.79,Top Customers
4191,CS5303,344,19,1298,35.56,56.47,56.47,2.67,Low Value Customers
4192,CS5304,413,23,1558,16.0,82.07,82.07,3.61,Medium Value Customer
4193,CS5305,288,21,1291,56.91,70.65,70.65,3.43,Medium Value Customer
4194,CS5306,184,22,1788,78.25,76.89,76.89,3.85,Medium Value Customer
4195,CS5307,262,13,958,70.93,17.32,17.32,1.27,Lost Customers
4196,CS5308,557,27,1864,2.74,95.23,95.23,4.07,High value Customer
4197,CS5309,376,20,1161,24.07,63.59,63.59,2.88,Low Value Customers
4198,CS5310,32,14,918,94.33,22.55,22.55,1.67,Low Value Customers
4199,CS5311,319,19,1299,42.71,56.47,56.47,2.72,Low Value Customers
4200,CS5312,378,17,1225,23.46,41.88,41.88,1.96,Low Value Customers
4201,CS5313,387,17,1193,21.25,41.88,41.88,1.94,Low Value Customers
4202,CS5314,478,14,1010,7.01,22.55,22.55,1.01,Lost Customers
4203,CS5315,262,20,1362,70.93,63.59,63.59,3.23,Medium Value Customer
4204,CS5316,287,18,1420,57.68,49.21,49.21,2.52,Low Value Customers
4205,CS5317,305,15,1123,51.16,28.31,28.31,1.59,Lost Customers
4206,CS5318,216,17,1114,74.35,41.88,41.88,2.34,Low Value Customers
4207,CS5319,2,21,1404,97.69,70.65,70.65,3.74,Medium Value Customer
4208,CS5320,417,16,1154,15.08,34.8,34.8,1.59,Lost Customers
4209,CS5321,92,12,804,88.44,12.74,12.74,1.2,Lost Customers
4210,CS5322,315,16,1168,44.88,34.8,34.8,1.82,Low Value Customers
4211,CS5323,0,32,2280,100.0,99.69,99.69,4.99,Top Customers
4212,CS5324,485,10,602,6.4,5.58,5.58,0.29,Lost Customers
4213,CS5325,276,25,1726,66.37,90.27,90.27,4.33,High value Customer
4214,CS5326,358,25,1751,30.04,90.27,90.27,4.06,High value Customer
4215,CS5327,361,12,938,29.1,12.74,12.74,0.76,Lost Customers
4216,CS5328,365,15,1094,27.81,28.31,28.31,1.41,Lost Customers
4217,CS5329,373,26,1766,25.02,93.1,93.1,4.14,High value Customer
4218,CS5330,216,17,1159,74.35,41.88,41.88,2.34,Low Value Customers
4219,CS5331,215,20,1526,75.29,63.59,63.59,3.27,Medium Value Customer
4220,CS5332,214,27,1813,76.33,95.23,95.23,4.62,Top Customers
4221,CS5333,541,16,1222,3.28,34.8,34.8,1.5,Lost Customers
4222,CS5334,1,21,1486,98.83,70.65,70.65,3.74,Medium Value Customer
4223,CS5335,281,23,1622,62.34,82.07,82.07,3.96,Medium Value Customer
